"index","confidence","hypo_step","max_arm_length","num_threads"
6432,54,1,9,32
6433,54,1,10,1
6434,54,1,10,2
6435,54,1,10,3
6436,54,1,10,4
6437,54,1,10,5
6438,54,1,10,6
6439,54,1,10,7
6440,54,1,10,8
6441,54,1,10,9
6442,54,1,10,10
6443,54,1,10,11
6444,54,1,10,12
6445,54,1,10,13
6446,54,1,10,14
6447,54,1,10,15
6448,54,1,10,16
6449,54,1,10,17
6450,54,1,10,18
6451,54,1,10,19
6452,54,1,10,20
6453,54,1,10,21
6454,54,1,10,22
6455,54,1,10,23
6456,54,1,10,24
6457,54,1,10,25
6458,54,1,10,26
6459,54,1,10,27
6460,54,1,10,28
6461,54,1,10,29
6462,54,1,10,30
6463,54,1,10,31
6464,54,1,10,32
6465,54,1,11,1
6466,54,1,11,2
6467,54,1,11,3
6468,54,1,11,4
6469,54,1,11,5
6470,54,1,11,6
6471,54,1,11,7
6472,54,1,11,8
6473,54,1,11,9
6474,54,1,11,10
6475,54,1,11,11
6476,54,1,11,12
6477,54,1,11,13
6478,54,1,11,14
6479,54,1,11,15
6480,54,1,11,16
6481,54,1,11,17
6482,54,1,11,18
6483,54,1,11,19
6484,54,1,11,20
6485,54,1,11,21
6486,54,1,11,22
6487,54,1,11,23
6488,54,1,11,24
6489,54,1,11,25
6490,54,1,11,26
6491,54,1,11,27
6492,54,1,11,28
6493,54,1,11,29
6494,54,1,11,30
6495,54,1,11,31
6496,54,1,11,32
6497,54,1,12,1
6498,54,1,12,2
6499,54,1,12,3
6500,54,1,12,4
6501,54,1,12,5
6502,54,1,12,6
6503,54,1,12,7
6504,54,1,12,8
6505,54,1,12,9
6506,54,1,12,10
6507,54,1,12,11
6508,54,1,12,12
6509,54,1,12,13
6510,54,1,12,14
6511,54,1,12,15
6512,54,1,12,16
6513,54,1,12,17
6514,54,1,12,18
6515,54,1,12,19
6516,54,1,12,20
6517,54,1,12,21
6518,54,1,12,22
6519,54,1,12,23
6520,54,1,12,24
6521,54,1,12,25
6522,54,1,12,26
6523,54,1,12,27
6524,54,1,12,28
6525,54,1,12,29
6526,54,1,12,30
6527,54,1,12,31
6528,54,1,12,32
6529,54,1,13,1
6530,54,1,13,2
6531,54,1,13,3
6532,54,1,13,4
6533,54,1,13,5
6534,54,1,13,6
6535,54,1,13,7
6536,54,1,13,8
6537,54,1,13,9
6538,54,1,13,10
6539,54,1,13,11
6540,54,1,13,12
6541,54,1,13,13
6542,54,1,13,14
6543,54,1,13,15
6544,54,1,13,16
6545,54,1,13,17
6546,54,1,13,18
6547,54,1,13,19
6548,54,1,13,20
6549,54,1,13,21
6550,54,1,13,22
6551,54,1,13,23
6552,54,1,13,24
6553,54,1,13,25
6554,54,1,13,26
6555,54,1,13,27
6556,54,1,13,28
6557,54,1,13,29
6558,54,1,13,30
6559,54,1,13,31
6560,54,1,13,32
6561,54,1,14,1
6562,54,1,14,2
6563,54,1,14,3
6564,54,1,14,4
6565,54,1,14,5
6566,54,1,14,6
6567,54,1,14,7
6568,54,1,14,8
6569,54,1,14,9
6570,54,1,14,10
6571,54,1,14,11
6572,54,1,14,12
6573,54,1,14,13
6574,54,1,14,14
6575,54,1,14,15
6576,54,1,14,16
6577,54,1,14,17
6578,54,1,14,18
6579,54,1,14,19
6580,54,1,14,20
6581,54,1,14,21
6582,54,1,14,22
6583,54,1,14,23
6584,54,1,14,24
6585,54,1,14,25
6586,54,1,14,26
6587,54,1,14,27
6588,54,1,14,28
6589,54,1,14,29
6590,54,1,14,30
6591,54,1,14,31
6592,54,1,14,32
6593,54,1,15,1
6594,54,1,15,2
6595,54,1,15,3
6596,54,1,15,4
6597,54,1,15,5
6598,54,1,15,6
6599,54,1,15,7
6600,54,1,15,8
6601,54,1,15,9
6602,54,1,15,10
6603,54,1,15,11
6604,54,1,15,12
6605,54,1,15,13
6606,54,1,15,14
6607,54,1,15,15
6608,54,1,15,16
6609,54,1,15,17
6610,54,1,15,18
6611,54,1,15,19
6612,54,1,15,20
6613,54,1,15,21
6614,54,1,15,22
6615,54,1,15,23
6616,54,1,15,24
6617,54,1,15,25
6618,54,1,15,26
6619,54,1,15,27
6620,54,1,15,28
6621,54,1,15,29
6622,54,1,15,30
6623,54,1,15,31
6624,54,1,15,32
6625,54,1,16,1
6626,54,1,16,2
6627,54,1,16,3
6628,54,1,16,4
6629,54,1,16,5
6630,54,1,16,6
6631,54,1,16,7
6632,54,1,16,8
6633,54,1,16,9
6634,54,1,16,10
6635,54,1,16,11
6636,54,1,16,12
6637,54,1,16,13
6638,54,1,16,14
6639,54,1,16,15
6640,54,1,16,16
6641,54,1,16,17
6642,54,1,16,18
6643,54,1,16,19
6644,54,1,16,20
6645,54,1,16,21
6646,54,1,16,22
6647,54,1,16,23
6648,54,1,16,24
6649,54,1,16,25
6650,54,1,16,26
6651,54,1,16,27
6652,54,1,16,28
6653,54,1,16,29
6654,54,1,16,30
6655,54,1,16,31
6656,54,1,16,32
6657,54,2,1,1
6658,54,2,1,2
6659,54,2,1,3
6660,54,2,1,4
6661,54,2,1,5
6662,54,2,1,6
6663,54,2,1,7
6664,54,2,1,8
6665,54,2,1,9
6666,54,2,1,10
6667,54,2,1,11
6668,54,2,1,12
6669,54,2,1,13
6670,54,2,1,14
6671,54,2,1,15
6672,54,2,1,16
6673,54,2,1,17
6674,54,2,1,18
6675,54,2,1,19
6676,54,2,1,20
6677,54,2,1,21
6678,54,2,1,22
6679,54,2,1,23
6680,54,2,1,24
6681,54,2,1,25
6682,54,2,1,26
6683,54,2,1,27
6684,54,2,1,28
6685,54,2,1,29
6686,54,2,1,30
6687,54,2,1,31
6688,54,2,1,32
6689,54,2,2,1
6690,54,2,2,2
6691,54,2,2,3
6692,54,2,2,4
6693,54,2,2,5
6694,54,2,2,6
6695,54,2,2,7
6696,54,2,2,8
6697,54,2,2,9
6698,54,2,2,10
6699,54,2,2,11
6700,54,2,2,12
6701,54,2,2,13
6702,54,2,2,14
6703,54,2,2,15
6704,54,2,2,16
6705,54,2,2,17
6706,54,2,2,18
6707,54,2,2,19
6708,54,2,2,20
6709,54,2,2,21
6710,54,2,2,22
6711,54,2,2,23
6712,54,2,2,24
6713,54,2,2,25
6714,54,2,2,26
6715,54,2,2,27
6716,54,2,2,28
6717,54,2,2,29
6718,54,2,2,30
6719,54,2,2,31
6720,54,2,2,32
6721,54,2,3,1
6722,54,2,3,2
6723,54,2,3,3
6724,54,2,3,4
6725,54,2,3,5
6726,54,2,3,6
6727,54,2,3,7
6728,54,2,3,8
6729,54,2,3,9
6730,54,2,3,10
6731,54,2,3,11
6732,54,2,3,12
6733,54,2,3,13
6734,54,2,3,14
6735,54,2,3,15
6736,54,2,3,16
6737,54,2,3,17
6738,54,2,3,18
6739,54,2,3,19
6740,54,2,3,20
6741,54,2,3,21
6742,54,2,3,22
6743,54,2,3,23
6744,54,2,3,24
6745,54,2,3,25
6746,54,2,3,26
6747,54,2,3,27
6748,54,2,3,28
6749,54,2,3,29
6750,54,2,3,30
6751,54,2,3,31
6752,54,2,3,32
6753,54,2,4,1
6754,54,2,4,2
6755,54,2,4,3
6756,54,2,4,4
6757,54,2,4,5
6758,54,2,4,6
6759,54,2,4,7
6760,54,2,4,8
6761,54,2,4,9
6762,54,2,4,10
6763,54,2,4,11
6764,54,2,4,12
6765,54,2,4,13
6766,54,2,4,14
6767,54,2,4,15
6768,54,2,4,16
6769,54,2,4,17
6770,54,2,4,18
6771,54,2,4,19
6772,54,2,4,20
6773,54,2,4,21
6774,54,2,4,22
6775,54,2,4,23
6776,54,2,4,24
6777,54,2,4,25
6778,54,2,4,26
6779,54,2,4,27
6780,54,2,4,28
6781,54,2,4,29
6782,54,2,4,30
6783,54,2,4,31
6784,54,2,4,32
6785,54,2,5,1
6786,54,2,5,2
6787,54,2,5,3
6788,54,2,5,4
6789,54,2,5,5
6790,54,2,5,6
6791,54,2,5,7
6792,54,2,5,8
6793,54,2,5,9
6794,54,2,5,10
6795,54,2,5,11
6796,54,2,5,12
6797,54,2,5,13
6798,54,2,5,14
6799,54,2,5,15
6800,54,2,5,16
6801,54,2,5,17
6802,54,2,5,18
6803,54,2,5,19
6804,54,2,5,20
6805,54,2,5,21
6806,54,2,5,22
6807,54,2,5,23
6808,54,2,5,24
6809,54,2,5,25
6810,54,2,5,26
6811,54,2,5,27
6812,54,2,5,28
6813,54,2,5,29
6814,54,2,5,30
6815,54,2,5,31
6816,54,2,5,32
6817,54,2,6,1
6818,54,2,6,2
6819,54,2,6,3
6820,54,2,6,4
6821,54,2,6,5
6822,54,2,6,6
6823,54,2,6,7
6824,54,2,6,8
6825,54,2,6,9
6826,54,2,6,10
6827,54,2,6,11
6828,54,2,6,12
6829,54,2,6,13
6830,54,2,6,14
6831,54,2,6,15
6832,54,2,6,16
6833,54,2,6,17
6834,54,2,6,18
6835,54,2,6,19
6836,54,2,6,20
6837,54,2,6,21
6838,54,2,6,22
6839,54,2,6,23
6840,54,2,6,24
6841,54,2,6,25
6842,54,2,6,26
6843,54,2,6,27
6844,54,2,6,28
6845,54,2,6,29
6846,54,2,6,30
6847,54,2,6,31
6848,54,2,6,32
6849,54,2,7,1
6850,54,2,7,2
6851,54,2,7,3
6852,54,2,7,4
6853,54,2,7,5
6854,54,2,7,6
6855,54,2,7,7
6856,54,2,7,8
6857,54,2,7,9
6858,54,2,7,10
6859,54,2,7,11
6860,54,2,7,12
6861,54,2,7,13
6862,54,2,7,14
6863,54,2,7,15
6864,54,2,7,16
6865,54,2,7,17
6866,54,2,7,18
6867,54,2,7,19
6868,54,2,7,20
6869,54,2,7,21
6870,54,2,7,22
6871,54,2,7,23
6872,54,2,7,24
6873,54,2,7,25
6874,54,2,7,26
6875,54,2,7,27
6876,54,2,7,28
6877,54,2,7,29
6878,54,2,7,30
6879,54,2,7,31
6880,54,2,7,32
6881,54,2,8,1
6882,54,2,8,2
6883,54,2,8,3
6884,54,2,8,4
6885,54,2,8,5
6886,54,2,8,6
6887,54,2,8,7
6888,54,2,8,8
6889,54,2,8,9
6890,54,2,8,10
6891,54,2,8,11
6892,54,2,8,12
6893,54,2,8,13
6894,54,2,8,14
6895,54,2,8,15
6896,54,2,8,16
6897,54,2,8,17
6898,54,2,8,18
6899,54,2,8,19
6900,54,2,8,20
6901,54,2,8,21
6902,54,2,8,22
6903,54,2,8,23
6904,54,2,8,24
6905,54,2,8,25
6906,54,2,8,26
6907,54,2,8,27
6908,54,2,8,28
6909,54,2,8,29
6910,54,2,8,30
6911,54,2,8,31
6912,54,2,8,32
6913,54,2,9,1
6914,54,2,9,2
6915,54,2,9,3
6916,54,2,9,4
6917,54,2,9,5
6918,54,2,9,6
6919,54,2,9,7
6920,54,2,9,8
6921,54,2,9,9
6922,54,2,9,10
6923,54,2,9,11
6924,54,2,9,12
6925,54,2,9,13
6926,54,2,9,14
6927,54,2,9,15
6928,54,2,9,16
6929,54,2,9,17
6930,54,2,9,18
6931,54,2,9,19
6932,54,2,9,20
6933,54,2,9,21
6934,54,2,9,22
6935,54,2,9,23
6936,54,2,9,24
6937,54,2,9,25
6938,54,2,9,26
6939,54,2,9,27
6940,54,2,9,28
6941,54,2,9,29
6942,54,2,9,30
6943,54,2,9,31
6944,54,2,9,32
6945,54,2,10,1
6946,54,2,10,2
6947,54,2,10,3
6948,54,2,10,4
6949,54,2,10,5
6950,54,2,10,6
6951,54,2,10,7
6952,54,2,10,8
6953,54,2,10,9
6954,54,2,10,10
6955,54,2,10,11
6956,54,2,10,12
6957,54,2,10,13
6958,54,2,10,14
6959,54,2,10,15
6960,54,2,10,16
6961,54,2,10,17
6962,54,2,10,18
6963,54,2,10,19
6964,54,2,10,20
6965,54,2,10,21
6966,54,2,10,22
6967,54,2,10,23
6968,54,2,10,24
6969,54,2,10,25
6970,54,2,10,26
6971,54,2,10,27
6972,54,2,10,28
6973,54,2,10,29
6974,54,2,10,30
6975,54,2,10,31
6976,54,2,10,32
6977,54,2,11,1
6978,54,2,11,2
6979,54,2,11,3
6980,54,2,11,4
6981,54,2,11,5
6982,54,2,11,6
6983,54,2,11,7
6984,54,2,11,8
6985,54,2,11,9
6986,54,2,11,10
6987,54,2,11,11
6988,54,2,11,12
6989,54,2,11,13
6990,54,2,11,14
6991,54,2,11,15
6992,54,2,11,16
6993,54,2,11,17
6994,54,2,11,18
6995,54,2,11,19
6996,54,2,11,20
6997,54,2,11,21
6998,54,2,11,22
6999,54,2,11,23
7000,54,2,11,24
7001,54,2,11,25
7002,54,2,11,26
7003,54,2,11,27
7004,54,2,11,28
7005,54,2,11,29
7006,54,2,11,30
7007,54,2,11,31
7008,54,2,11,32
7009,54,2,12,1
7010,54,2,12,2
7011,54,2,12,3
7012,54,2,12,4
7013,54,2,12,5
7014,54,2,12,6
7015,54,2,12,7
7016,54,2,12,8
7017,54,2,12,9
7018,54,2,12,10
7019,54,2,12,11
7020,54,2,12,12
7021,54,2,12,13
7022,54,2,12,14
7023,54,2,12,15
7024,54,2,12,16
7025,54,2,12,17
7026,54,2,12,18
7027,54,2,12,19
7028,54,2,12,20
7029,54,2,12,21
7030,54,2,12,22
7031,54,2,12,23
7032,54,2,12,24
7033,54,2,12,25
7034,54,2,12,26
7035,54,2,12,27
7036,54,2,12,28
7037,54,2,12,29
7038,54,2,12,30
7039,54,2,12,31
7040,54,2,12,32
7041,54,2,13,1
7042,54,2,13,2
7043,54,2,13,3
7044,54,2,13,4
7045,54,2,13,5
7046,54,2,13,6
7047,54,2,13,7
7048,54,2,13,8
7049,54,2,13,9
7050,54,2,13,10
7051,54,2,13,11
7052,54,2,13,12
7053,54,2,13,13
7054,54,2,13,14
7055,54,2,13,15
7056,54,2,13,16
7057,54,2,13,17
7058,54,2,13,18
7059,54,2,13,19
7060,54,2,13,20
7061,54,2,13,21
7062,54,2,13,22
7063,54,2,13,23
7064,54,2,13,24
7065,54,2,13,25
7066,54,2,13,26
7067,54,2,13,27
7068,54,2,13,28
7069,54,2,13,29
7070,54,2,13,30
7071,54,2,13,31
7072,54,2,13,32
7073,54,2,14,1
7074,54,2,14,2
7075,54,2,14,3
7076,54,2,14,4
7077,54,2,14,5
7078,54,2,14,6
7079,54,2,14,7
7080,54,2,14,8
7081,54,2,14,9
7082,54,2,14,10
7083,54,2,14,11
7084,54,2,14,12
7085,54,2,14,13
7086,54,2,14,14
7087,54,2,14,15
7088,54,2,14,16
7089,54,2,14,17
7090,54,2,14,18
7091,54,2,14,19
7092,54,2,14,20
7093,54,2,14,21
7094,54,2,14,22
7095,54,2,14,23
7096,54,2,14,24
7097,54,2,14,25
7098,54,2,14,26
7099,54,2,14,27
7100,54,2,14,28
7101,54,2,14,29
7102,54,2,14,30
7103,54,2,14,31
7104,54,2,14,32
7105,54,2,15,1
7106,54,2,15,2
7107,54,2,15,3
7108,54,2,15,4
7109,54,2,15,5
7110,54,2,15,6
7111,54,2,15,7
7112,54,2,15,8
7113,54,2,15,9
7114,54,2,15,10
7115,54,2,15,11
7116,54,2,15,12
7117,54,2,15,13
7118,54,2,15,14
7119,54,2,15,15
7120,54,2,15,16
7121,54,2,15,17
7122,54,2,15,18
7123,54,2,15,19
7124,54,2,15,20
7125,54,2,15,21
7126,54,2,15,22
7127,54,2,15,23
7128,54,2,15,24
7129,54,2,15,25
7130,54,2,15,26
7131,54,2,15,27
7132,54,2,15,28
7133,54,2,15,29
7134,54,2,15,30
7135,54,2,15,31
7136,54,2,15,32
7137,54,2,16,1
7138,54,2,16,2
7139,54,2,16,3
7140,54,2,16,4
7141,54,2,16,5
7142,54,2,16,6
7143,54,2,16,7
7144,54,2,16,8
7145,54,2,16,9
7146,54,2,16,10
7147,54,2,16,11
7148,54,2,16,12
7149,54,2,16,13
7150,54,2,16,14
7151,54,2,16,15
7152,54,2,16,16
7153,54,2,16,17
7154,54,2,16,18
7155,54,2,16,19
7156,54,2,16,20
7157,54,2,16,21
7158,54,2,16,22
7159,54,2,16,23
7160,54,2,16,24
7161,54,2,16,25
7162,54,2,16,26
7163,54,2,16,27
7164,54,2,16,28
7165,54,2,16,29
7166,54,2,16,30
7167,54,2,16,31
7168,54,2,16,32
7169,54,3,1,1
7170,54,3,1,2
7171,54,3,1,3
7172,54,3,1,4
7173,54,3,1,5
7174,54,3,1,6
7175,54,3,1,7
7176,54,3,1,8
7177,54,3,1,9
7178,54,3,1,10
7179,54,3,1,11
7180,54,3,1,12
7181,54,3,1,13
7182,54,3,1,14
7183,54,3,1,15
7184,54,3,1,16
7185,54,3,1,17
7186,54,3,1,18
7187,54,3,1,19
7188,54,3,1,20
7189,54,3,1,21
7190,54,3,1,22
7191,54,3,1,23
7192,54,3,1,24
7193,54,3,1,25
7194,54,3,1,26
7195,54,3,1,27
7196,54,3,1,28
7197,54,3,1,29
7198,54,3,1,30
7199,54,3,1,31
7200,54,3,1,32
7201,54,3,2,1
7202,54,3,2,2
7203,54,3,2,3
7204,54,3,2,4
7205,54,3,2,5
7206,54,3,2,6
7207,54,3,2,7
7208,54,3,2,8
7209,54,3,2,9
7210,54,3,2,10
7211,54,3,2,11
7212,54,3,2,12
7213,54,3,2,13
7214,54,3,2,14
7215,54,3,2,15
7216,54,3,2,16
7217,54,3,2,17
7218,54,3,2,18
7219,54,3,2,19
7220,54,3,2,20
7221,54,3,2,21
7222,54,3,2,22
7223,54,3,2,23
7224,54,3,2,24
7225,54,3,2,25
7226,54,3,2,26
7227,54,3,2,27
7228,54,3,2,28
7229,54,3,2,29
7230,54,3,2,30
7231,54,3,2,31
7232,54,3,2,32
7233,54,3,3,1
7234,54,3,3,2
7235,54,3,3,3
7236,54,3,3,4
7237,54,3,3,5
7238,54,3,3,6
7239,54,3,3,7
7240,54,3,3,8
7241,54,3,3,9
7242,54,3,3,10
7243,54,3,3,11
7244,54,3,3,12
7245,54,3,3,13
7246,54,3,3,14
7247,54,3,3,15
7248,54,3,3,16
7249,54,3,3,17
7250,54,3,3,18
7251,54,3,3,19
7252,54,3,3,20
7253,54,3,3,21
7254,54,3,3,22
7255,54,3,3,23
7256,54,3,3,24
7257,54,3,3,25
7258,54,3,3,26
7259,54,3,3,27
7260,54,3,3,28
7261,54,3,3,29
7262,54,3,3,30
7263,54,3,3,31
7264,54,3,3,32
7265,54,3,4,1
7266,54,3,4,2
7267,54,3,4,3
7268,54,3,4,4
7269,54,3,4,5
7270,54,3,4,6
7271,54,3,4,7
7272,54,3,4,8
7273,54,3,4,9
7274,54,3,4,10
7275,54,3,4,11
7276,54,3,4,12
7277,54,3,4,13
7278,54,3,4,14
7279,54,3,4,15
7280,54,3,4,16
7281,54,3,4,17
7282,54,3,4,18
7283,54,3,4,19
7284,54,3,4,20
7285,54,3,4,21
7286,54,3,4,22
7287,54,3,4,23
7288,54,3,4,24
7289,54,3,4,25
7290,54,3,4,26
7291,54,3,4,27
7292,54,3,4,28
7293,54,3,4,29
7294,54,3,4,30
7295,54,3,4,31
7296,54,3,4,32
7297,54,3,5,1
7298,54,3,5,2
7299,54,3,5,3
7300,54,3,5,4
7301,54,3,5,5
7302,54,3,5,6
7303,54,3,5,7
7304,54,3,5,8
7305,54,3,5,9
7306,54,3,5,10
7307,54,3,5,11
7308,54,3,5,12
7309,54,3,5,13
7310,54,3,5,14
7311,54,3,5,15
7312,54,3,5,16
7313,54,3,5,17
7314,54,3,5,18
7315,54,3,5,19
7316,54,3,5,20
7317,54,3,5,21
7318,54,3,5,22
7319,54,3,5,23
7320,54,3,5,24
7321,54,3,5,25
7322,54,3,5,26
7323,54,3,5,27
7324,54,3,5,28
7325,54,3,5,29
7326,54,3,5,30
7327,54,3,5,31
7328,54,3,5,32
7329,54,3,6,1
7330,54,3,6,2
7331,54,3,6,3
7332,54,3,6,4
7333,54,3,6,5
7334,54,3,6,6
7335,54,3,6,7
7336,54,3,6,8
7337,54,3,6,9
7338,54,3,6,10
7339,54,3,6,11
7340,54,3,6,12
7341,54,3,6,13
7342,54,3,6,14
7343,54,3,6,15
7344,54,3,6,16
7345,54,3,6,17
7346,54,3,6,18
7347,54,3,6,19
7348,54,3,6,20
7349,54,3,6,21
7350,54,3,6,22
7351,54,3,6,23
7352,54,3,6,24
7353,54,3,6,25
7354,54,3,6,26
7355,54,3,6,27
7356,54,3,6,28
7357,54,3,6,29
7358,54,3,6,30
7359,54,3,6,31
7360,54,3,6,32
7361,54,3,7,1
7362,54,3,7,2
7363,54,3,7,3
7364,54,3,7,4
7365,54,3,7,5
7366,54,3,7,6
7367,54,3,7,7
7368,54,3,7,8
7369,54,3,7,9
7370,54,3,7,10
7371,54,3,7,11
7372,54,3,7,12
7373,54,3,7,13
7374,54,3,7,14
7375,54,3,7,15
7376,54,3,7,16
7377,54,3,7,17
7378,54,3,7,18
7379,54,3,7,19
7380,54,3,7,20
7381,54,3,7,21
7382,54,3,7,22
7383,54,3,7,23
7384,54,3,7,24
7385,54,3,7,25
7386,54,3,7,26
7387,54,3,7,27
7388,54,3,7,28
7389,54,3,7,29
7390,54,3,7,30
7391,54,3,7,31
7392,54,3,7,32
7393,54,3,8,1
7394,54,3,8,2
7395,54,3,8,3
7396,54,3,8,4
7397,54,3,8,5
7398,54,3,8,6
7399,54,3,8,7
7400,54,3,8,8
7401,54,3,8,9
7402,54,3,8,10
7403,54,3,8,11
7404,54,3,8,12
7405,54,3,8,13
7406,54,3,8,14
7407,54,3,8,15
7408,54,3,8,16
7409,54,3,8,17
7410,54,3,8,18
7411,54,3,8,19
7412,54,3,8,20
7413,54,3,8,21
7414,54,3,8,22
7415,54,3,8,23
7416,54,3,8,24
7417,54,3,8,25
7418,54,3,8,26
7419,54,3,8,27
7420,54,3,8,28
7421,54,3,8,29
7422,54,3,8,30
7423,54,3,8,31
7424,54,3,8,32
7425,54,3,9,1
7426,54,3,9,2
7427,54,3,9,3
7428,54,3,9,4
7429,54,3,9,5
7430,54,3,9,6
7431,54,3,9,7
7432,54,3,9,8
7433,54,3,9,9
7434,54,3,9,10
7435,54,3,9,11
7436,54,3,9,12
7437,54,3,9,13
7438,54,3,9,14
7439,54,3,9,15
7440,54,3,9,16
7441,54,3,9,17
7442,54,3,9,18
7443,54,3,9,19
7444,54,3,9,20
7445,54,3,9,21
7446,54,3,9,22
7447,54,3,9,23
7448,54,3,9,24
7449,54,3,9,25
7450,54,3,9,26
7451,54,3,9,27
7452,54,3,9,28
7453,54,3,9,29
7454,54,3,9,30
7455,54,3,9,31
7456,54,3,9,32
7457,54,3,10,1
7458,54,3,10,2
7459,54,3,10,3
7460,54,3,10,4
7461,54,3,10,5
7462,54,3,10,6
7463,54,3,10,7
7464,54,3,10,8
7465,54,3,10,9
7466,54,3,10,10
7467,54,3,10,11
7468,54,3,10,12
7469,54,3,10,13
7470,54,3,10,14
7471,54,3,10,15
7472,54,3,10,16
7473,54,3,10,17
7474,54,3,10,18
7475,54,3,10,19
7476,54,3,10,20
7477,54,3,10,21
7478,54,3,10,22
7479,54,3,10,23
7480,54,3,10,24
7481,54,3,10,25
7482,54,3,10,26
7483,54,3,10,27
7484,54,3,10,28
7485,54,3,10,29
7486,54,3,10,30
7487,54,3,10,31
7488,54,3,10,32
7489,54,3,11,1
7490,54,3,11,2
7491,54,3,11,3
7492,54,3,11,4
7493,54,3,11,5
7494,54,3,11,6
7495,54,3,11,7
7496,54,3,11,8
7497,54,3,11,9
7498,54,3,11,10
7499,54,3,11,11
7500,54,3,11,12
7501,54,3,11,13
7502,54,3,11,14
7503,54,3,11,15
7504,54,3,11,16
7505,54,3,11,17
7506,54,3,11,18
7507,54,3,11,19
7508,54,3,11,20
7509,54,3,11,21
7510,54,3,11,22
7511,54,3,11,23
7512,54,3,11,24
7513,54,3,11,25
7514,54,3,11,26
7515,54,3,11,27
7516,54,3,11,28
7517,54,3,11,29
7518,54,3,11,30
7519,54,3,11,31
7520,54,3,11,32
7521,54,3,12,1
7522,54,3,12,2
7523,54,3,12,3
7524,54,3,12,4
7525,54,3,12,5
7526,54,3,12,6
7527,54,3,12,7
7528,54,3,12,8
7529,54,3,12,9
7530,54,3,12,10
7531,54,3,12,11
7532,54,3,12,12
7533,54,3,12,13
7534,54,3,12,14
7535,54,3,12,15
7536,54,3,12,16
7537,54,3,12,17
7538,54,3,12,18
7539,54,3,12,19
7540,54,3,12,20
7541,54,3,12,21
7542,54,3,12,22
7543,54,3,12,23
7544,54,3,12,24
7545,54,3,12,25
7546,54,3,12,26
7547,54,3,12,27
7548,54,3,12,28
7549,54,3,12,29
7550,54,3,12,30
7551,54,3,12,31
7552,54,3,12,32
7553,54,3,13,1
7554,54,3,13,2
7555,54,3,13,3
7556,54,3,13,4
7557,54,3,13,5
7558,54,3,13,6
7559,54,3,13,7
7560,54,3,13,8
7561,54,3,13,9
7562,54,3,13,10
7563,54,3,13,11
7564,54,3,13,12
7565,54,3,13,13
7566,54,3,13,14
7567,54,3,13,15
7568,54,3,13,16
7569,54,3,13,17
7570,54,3,13,18
7571,54,3,13,19
7572,54,3,13,20
7573,54,3,13,21
7574,54,3,13,22
7575,54,3,13,23
7576,54,3,13,24
7577,54,3,13,25
7578,54,3,13,26
7579,54,3,13,27
7580,54,3,13,28
7581,54,3,13,29
7582,54,3,13,30
7583,54,3,13,31
7584,54,3,13,32
7585,54,3,14,1
7586,54,3,14,2
7587,54,3,14,3
7588,54,3,14,4
7589,54,3,14,5
7590,54,3,14,6
7591,54,3,14,7
7592,54,3,14,8
7593,54,3,14,9
7594,54,3,14,10
7595,54,3,14,11
7596,54,3,14,12
7597,54,3,14,13
7598,54,3,14,14
7599,54,3,14,15
7600,54,3,14,16
7601,54,3,14,17
7602,54,3,14,18
7603,54,3,14,19
7604,54,3,14,20
7605,54,3,14,21
7606,54,3,14,22
7607,54,3,14,23
7608,54,3,14,24
7609,54,3,14,25
7610,54,3,14,26
7611,54,3,14,27
7612,54,3,14,28
7613,54,3,14,29
7614,54,3,14,30
7615,54,3,14,31
7616,54,3,14,32
7617,54,3,15,1
7618,54,3,15,2
7619,54,3,15,3
7620,54,3,15,4
7621,54,3,15,5
7622,54,3,15,6
7623,54,3,15,7
7624,54,3,15,8
7625,54,3,15,9
7626,54,3,15,10
7627,54,3,15,11
7628,54,3,15,12
7629,54,3,15,13
7630,54,3,15,14
7631,54,3,15,15
7632,54,3,15,16
7633,54,3,15,17
7634,54,3,15,18
7635,54,3,15,19
7636,54,3,15,20
7637,54,3,15,21
7638,54,3,15,22
7639,54,3,15,23
7640,54,3,15,24
7641,54,3,15,25
7642,54,3,15,26
7643,54,3,15,27
7644,54,3,15,28
7645,54,3,15,29
7646,54,3,15,30
7647,54,3,15,31
7648,54,3,15,32
7649,54,3,16,1
7650,54,3,16,2
7651,54,3,16,3
7652,54,3,16,4
7653,54,3,16,5
7654,54,3,16,6
7655,54,3,16,7
7656,54,3,16,8
7657,54,3,16,9
7658,54,3,16,10
7659,54,3,16,11
7660,54,3,16,12
7661,54,3,16,13
7662,54,3,16,14
7663,54,3,16,15
7664,54,3,16,16
7665,54,3,16,17
7666,54,3,16,18
7667,54,3,16,19
7668,54,3,16,20
7669,54,3,16,21
7670,54,3,16,22
7671,54,3,16,23
7672,54,3,16,24
7673,54,3,16,25
7674,54,3,16,26
7675,54,3,16,27
7676,54,3,16,28
7677,54,3,16,29
7678,54,3,16,30
7679,54,3,16,31
7680,54,3,16,32
7681,64,1,1,1
7682,64,1,1,2
7683,64,1,1,3
7684,64,1,1,4
7685,64,1,1,5
7686,64,1,1,6
7687,64,1,1,7
7688,64,1,1,8
7689,64,1,1,9
7690,64,1,1,10
7691,64,1,1,11
7692,64,1,1,12
7693,64,1,1,13
7694,64,1,1,14
7695,64,1,1,15
7696,64,1,1,16
7697,64,1,1,17
7698,64,1,1,18
7699,64,1,1,19
7700,64,1,1,20
7701,64,1,1,21
