"confidence","hypo_step","max_arm_length","num_threads","time","-cost"
54,1,13,29,13382,-388078
44,1,13,29,13096,-379784
34,1,13,29,13219,-383351
24,1,13,29,13276,-385004
14,1,13,29,13409,-388861
64,3,12,29,7109,-206161
54,3,12,29,6765,-196185
44,3,12,29,6788,-196852
34,3,12,29,6805,-197345
24,3,12,29,6935,-201115
14,3,12,29,6657,-193053
64,2,12,29,8105,-235045
54,2,12,29,8453,-245137
44,2,12,29,8218,-238322
34,2,12,29,7810,-226490
24,2,12,29,7779,-225591
14,2,12,29,8237,-238873
64,1,12,29,12545,-363805
54,1,12,29,12911,-374419
44,1,12,29,13428,-389412
34,1,12,29,13124,-380596
24,1,12,29,12893,-373897
14,1,12,29,12444,-360876
64,3,11,29,6414,-186006
54,3,11,29,6743,-195547
44,3,11,29,7001,-203029
34,3,11,29,6586,-190994
24,3,11,29,6425,-186325
14,3,11,29,6431,-186499
64,2,11,29,7906,-229274
54,2,11,29,7975,-231275
44,2,11,29,8010,-232290
34,2,11,29,7923,-229767
24,2,11,29,8283,-240207
14,2,11,29,7961,-230869
64,1,11,29,12810,-371490
54,1,11,29,13014,-377406
44,1,11,29,12953,-375637
34,1,11,29,12524,-363196
24,1,11,29,12997,-376913
14,1,11,29,12876,-373404
64,3,10,29,6228,-180612
54,3,10,29,6113,-177277
44,3,10,29,6336,-183744
34,3,10,29,6750,-195750
24,3,10,29,6561,-190269
14,3,10,29,7066,-204914
64,2,10,29,8601,-249429
54,2,10,29,8115,-235335
44,2,10,29,7773,-225417
34,2,10,29,8206,-237974
24,2,10,29,8108,-235132
14,2,10,29,7674,-222546
64,1,10,29,12329,-357541
54,1,10,29,12037,-349073
44,1,10,29,12629,-366241
34,1,10,29,12285,-356265
24,1,10,29,11985,-347565
14,1,10,29,12634,-366386
64,3,9,29,6653,-192937
54,3,9,29,6867,-199143
44,3,9,29,7955,-230695
34,3,9,29,6717,-194793
24,3,9,29,6392,-185368
14,3,9,29,6688,-193952
64,2,9,29,8209,-238061
54,2,9,29,8351,-242179
44,2,9,29,8059,-233711
34,2,9,29,7752,-224808
34,2,9,29,8275,-239975
14,2,9,29,8464,-245456
64,1,9,29,12261,-355569
54,1,9,29,12158,-352582
44,1,9,29,12056,-349624
34,1,9,29,12361,-358469
24,1,9,29,12756,-369924
14,1,9,29,12794,-371026
64,3,8,29,5805,-168345
54,3,8,29,6005,-174145
44,3,8,29,6029,-174841
34,3,8,29,5916,-171564
24,3,8,29,5926,-171854
14,3,8,29,6446,-186934
64,2,8,29,7387,-214223
54,2,8,29,7936,-230144
44,2,8,29,7359,-213411
34,2,8,29,8362,-242498
24,2,8,29,7974,-231246
14,2,8,29,8244,-239076
64,1,8,29,12265,-355685
54,1,8,29,12058,-349682
44,1,8,29,12222,-354438
34,1,8,29,12147,-352263
24,1,8,29,12222,-354438
14,1,8,29,13356,-387324
64,3,7,29,6195,-179655
54,3,7,29,8041,-233189
44,3,7,29,6067,-175943
34,3,7,29,6059,-175711
24,3,7,29,5896,-170984
14,3,7,29,6106,-177074
64,2,7,29,7615,-220835
54,2,7,29,8294,-240526
44,2,7,29,7734,-224286
34,2,7,29,7804,-226316
24,2,7,29,8431,-244499
14,2,7,29,7808,-226432
64,1,7,29,11665,-338285
54,1,7,29,12533,-363457
44,1,7,29,11867,-344143
34,1,7,29,12188,-353452
24,1,7,29,11889,-344781
14,1,7,29,11960,-346840
64,3,6,29,5522,-160138
54,3,6,29,5838,-169302
44,3,6,29,5617,-162893
34,3,6,29,5440,-157760
24,3,6,29,6143,-178147
14,3,6,29,5451,-158079
64,2,6,29,7734,-224286
54,2,6,29,7470,-216630
44,2,6,29,9229,-267641
34,2,6,29,7593,-220197
24,2,6,29,7655,-221995
14,2,6,29,6973,-202217
64,1,6,29,11298,-327642
54,1,6,29,12289,-356381
44,1,6,29,12040,-349160
34,1,6,29,12007,-348203
24,1,6,29,10973,-318217
14,1,6,29,11481,-332949
64,3,5,29,5911,-171419
54,3,5,29,5306,-153874
44,3,5,29,5855,-169795
34,3,5,29,6278,-182062
24,3,5,29,6232,-180728
14,3,5,29,5837,-169273
64,2,5,29,7661,-222169
54,2,5,29,7187,-208423
44,2,5,29,6937,-201173
34,2,5,29,6734,-195286
24,2,5,29,6931,-200999
14,2,5,29,7522,-218138
64,1,5,29,11463,-332427
54,1,5,29,11610,-336690
44,1,5,29,11055,-320595
34,1,5,29,11215,-325235
24,1,5,29,11484,-333036
14,1,5,29,11356,-329324
64,3,4,29,5799,-168171
54,3,4,29,5506,-159674
44,3,4,29,5817,-168693
34,3,4,29,6027,-174783
24,3,4,29,6447,-186963
14,3,4,29,5917,-171593
64,2,4,29,7420,-215180
54,2,4,29,6884,-199636
44,2,4,29,7312,-212048
34,2,4,29,7172,-207988
24,2,4,29,7211,-209119
14,2,4,29,7030,-203870
64,1,4,29,11432,-331528
54,1,4,29,12033,-348957
44,1,4,29,10922,-316738
34,1,4,29,11985,-347565
24,1,4,29,11897,-345013
14,1,4,29,11676,-338604
64,3,3,29,6798,-197142
54,3,3,29,5407,-156803
54,3,3,29,6708,-194532
34,3,3,29,6289,-182381
24,3,3,29,5567,-161443
14,3,3,29,5624,-163096
64,2,3,29,7007,-203203
54,2,3,29,7515,-217935
44,2,3,29,6797,-197113
34,2,3,29,6841,-198389
24,2,3,29,6571,-190559
14,2,3,29,7127,-206683
64,1,3,29,10597,-307313
54,1,3,29,11124,-322596
44,1,3,29,11081,-321349
34,1,3,29,10980,-318420
24,1,3,29,10888,-315752
14,1,3,29,11187,-324423
64,3,2,29,6111,-177219
54,3,2,29,6041,-175189
44,3,2,29,5240,-151960
34,3,2,29,5115,-148335
24,3,2,29,6889,-199781
14,3,2,29,7294,-211526
64,2,2,29,7565,-219385
54,2,2,29,7326,-212454
44,2,2,29,6408,-185832
34,2,2,29,6701,-194329
24,2,2,29,6503,-188587
14,2,2,29,7363,-213527
64,1,2,29,10608,-307632
54,1,2,29,10802,-313258
44,1,2,29,10797,-313113
34,1,2,29,10904,-316216
24,1,2,29,10185,-295365
14,1,2,29,10255,-297395
64,3,1,29,5019,-145551
54,3,1,29,5963,-172927
44,3,1,29,5215,-151235
34,3,1,29,5873,-170317
24,3,1,29,5051,-146479
14,3,1,29,5297,-153613
64,2,1,29,7056,-204624
54,2,1,29,6470,-187630
44,2,1,29,6491,-188239
34,2,1,29,6556,-190124
24,2,1,29,6427,-186383
14,2,1,29,6501,-188529
64,1,1,29,11169,-323901
54,1,1,29,10223,-296467
44,1,1,29,10805,-313345
34,1,1,29,10829,-314041
24,1,1,29,10463,-303427
14,1,1,29,10519,-305051
64,3,16,28,7692,-215376
54,3,16,28,7508,-210224
44,3,16,28,7464,-208992
34,3,16,28,6966,-195048
24,3,16,28,7780,-217840
14,3,16,28,7692,-215376
64,2,16,28,9146,-256088
54,2,16,28,9509,-266252
44,2,16,28,9120,-255360
34,2,16,28,9423,-263844
24,2,16,28,9424,-263872
14,2,16,28,9250,-259000
64,1,16,28,13434,-376152
54,1,16,28,14043,-393204
44,1,16,28,14435,-404180
34,1,16,28,14786,-414008
24,1,16,28,13787,-386036
14,1,16,28,13805,-386540
64,3,15,28,8253,-231084
54,3,15,28,7813,-218764
44,3,15,28,7661,-214508
34,3,15,28,6936,-194208
24,3,15,28,6960,-194880
14,3,15,28,7160,-200480
64,2,15,28,9040,-253120
54,2,15,28,8999,-251972
44,2,15,28,8769,-245532
34,2,15,28,9105,-254940
24,2,15,28,9360,-262080
14,2,15,28,8998,-251944
64,1,15,28,13508,-378224
54,1,15,28,13483,-377524
44,1,15,28,13609,-381052
34,1,15,28,14189,-397292
24,1,15,28,13417,-375676
14,1,15,28,12862,-360136
64,3,14,28,7142,-199976
54,3,14,28,8423,-235844
44,3,14,28,7808,-218624
34,3,14,28,6991,-195748
24,3,14,28,6836,-191408
14,3,14,28,6730,-188440
64,2,14,28,8412,-235536
54,2,14,28,8819,-246932
44,2,14,28,9327,-261156
34,2,14,28,8593,-240604
24,2,14,28,7984,-223552
14,2,14,28,11090,-310520
14,2,14,28,8571,-239988
54,1,14,28,13443,-376404
44,1,14,28,13548,-379344
34,1,14,28,13778,-385784
24,1,14,28,13605,-380940
14,1,14,28,13000,-364000
64,3,13,28,6525,-182700
54,3,13,28,7224,-202272
44,3,13,28,6890,-192920
34,3,13,28,6401,-179228
24,3,13,28,6894,-193032
14,3,13,28,6705,-187740
64,2,13,28,8798,-246344
54,2,13,28,8602,-240856
44,2,13,28,8404,-235312
34,2,13,28,8703,-243684
24,2,13,28,8102,-226856
14,2,13,28,8281,-231868
64,1,13,28,13498,-377944
54,1,13,28,12969,-363132
44,1,13,28,13060,-365680
34,1,13,28,12919,-361732
24,1,13,28,13305,-372540
14,1,13,28,12975,-363300
64,3,12,28,6658,-186424
54,3,12,28,6727,-188356
44,3,12,28,6724,-188272
34,3,12,28,8250,-231000
24,3,12,28,6376,-178528
14,3,12,28,6979,-195412
64,2,12,28,8300,-232400
54,2,12,28,7896,-221088
44,2,12,28,8584,-240352
34,2,12,28,8376,-234528
24,2,12,28,7932,-222096
14,2,12,28,7998,-223944
64,1,12,28,13135,-367780
54,1,12,28,13661,-382508
44,1,12,28,13112,-367136
34,1,12,28,12717,-356076
24,1,12,28,12788,-358064
14,1,12,28,13150,-368200
64,3,11,28,6583,-184324
54,3,11,28,7050,-197400
44,3,11,28,7034,-196952
34,3,11,28,6878,-192584
24,3,11,28,7310,-204680
14,3,11,28,7125,-199500
64,2,11,28,8192,-229376
54,2,11,28,8294,-232232
44,2,11,28,8284,-231952
34,2,11,28,8557,-239596
24,2,11,28,8845,-247660
14,2,11,28,8376,-234528
64,1,11,28,12763,-357364
54,1,11,28,12870,-360360
44,1,11,28,13382,-374696
34,1,11,28,13124,-367472
24,1,11,28,12887,-360836
14,1,11,28,13024,-364672
64,3,10,28,6716,-188048
54,3,10,28,6583,-184324
44,3,10,28,6094,-170632
34,3,10,28,6709,-187852
24,3,10,28,7075,-198100
14,3,10,28,6979,-195412
64,2,10,28,8490,-237720
54,2,10,28,8368,-234304
44,2,10,28,8194,-229432
34,2,10,28,8611,-241108
24,2,10,28,8006,-224168
14,2,10,28,8407,-235396
64,1,10,28,12013,-336364
54,1,10,28,12618,-353304
44,1,10,28,12253,-343084
34,1,10,28,12106,-338968
24,1,10,28,12842,-359576
14,1,10,28,13163,-368564
64,3,9,28,6791,-190148
54,3,9,28,6570,-183960
44,3,9,28,6461,-180908
34,3,9,28,5926,-165928
24,3,9,28,6634,-185752
14,3,9,28,5861,-164108
64,2,9,28,7981,-223468
54,2,9,28,8945,-250460
44,2,9,28,8320,-232960
34,2,9,28,8546,-239288
24,2,9,28,8718,-244104
14,2,9,28,8347,-233716
64,1,9,28,12110,-339080
54,1,9,28,12930,-362040
44,1,9,28,12596,-352688
34,1,9,28,12809,-358652
24,1,9,28,12813,-358764
14,1,9,28,12651,-354228
64,3,8,28,6989,-195692
54,3,8,28,6565,-183820
44,3,8,28,6718,-188104
34,3,8,28,7295,-204260
34,3,8,28,6560,-183680
14,3,8,28,6089,-170492
64,2,8,28,7443,-208404
54,2,8,28,7782,-217896
44,2,8,28,7983,-223524
34,2,8,28,8621,-241388
24,2,8,28,7837,-219436
14,2,8,28,7649,-214172
64,1,8,28,11994,-335832
54,1,8,28,11917,-333676
44,1,8,28,11914,-333592
34,1,8,28,12776,-357728
24,1,8,28,12283,-343924
14,1,8,28,12086,-338408
64,3,7,28,5991,-167748
54,3,7,28,5697,-159516
44,3,7,28,5865,-164220
34,3,7,28,6190,-173320
24,3,7,28,5864,-164192
14,3,7,28,5905,-165340
64,2,7,28,8136,-227808
54,2,7,28,7602,-212856
44,2,7,28,7435,-208180
34,2,7,28,8452,-236656
24,2,7,28,8028,-224784
14,2,7,28,7703,-215684
64,1,7,28,12016,-336448
54,1,7,28,12081,-338268
44,1,7,28,12573,-352044
34,1,7,28,12322,-345016
24,1,7,28,11756,-329168
14,1,7,28,12166,-340648
64,3,6,28,5500,-154000
54,3,6,28,7553,-211484
44,3,6,28,6484,-181552
34,3,6,28,5893,-165004
24,3,6,28,6521,-182588
14,3,6,28,6155,-172340
64,2,6,28,7088,-198464
54,2,6,28,7421,-207788
44,2,6,28,6958,-194824
34,2,6,28,7382,-206696
24,2,6,28,7951,-222628
14,2,6,28,7333,-205324
64,1,6,28,11427,-319956
54,1,6,28,11469,-321132
44,1,6,28,11260,-315280
34,1,6,28,11460,-320880
24,1,6,28,11872,-332416
14,1,6,28,11635,-325780
64,3,5,28,6176,-172928
54,3,5,28,5620,-157360
44,3,5,28,6446,-180488
34,3,5,28,5736,-160608
24,3,5,28,6131,-171668
14,3,5,28,5804,-162512
64,2,5,28,7465,-209020
54,2,5,28,7638,-213864
44,2,5,28,7864,-220192
34,2,5,28,7435,-208180
24,2,5,28,7101,-198828
14,2,5,28,7757,-217196
64,1,5,28,11537,-323036
54,1,5,28,11576,-324128
44,1,5,28,12881,-360668
34,1,5,28,11864,-332192
24,1,5,28,12128,-339584
14,1,5,28,11676,-326928
64,3,4,28,5899,-165172
54,3,4,28,7237,-202636
44,3,4,28,6286,-176008
34,3,4,28,6694,-187432
24,3,4,28,6446,-180488
14,3,4,28,7161,-200508
64,2,4,28,7719,-216132
54,2,4,28,7220,-202160
44,2,4,28,7311,-204708
34,2,4,28,7064,-197792
24,2,4,28,6645,-186060
14,2,4,28,7204,-201712
64,1,4,28,11664,-326592
54,1,4,28,11428,-319984
44,1,4,28,12672,-354816
34,1,4,28,10930,-306040
24,1,4,28,11021,-308588
14,1,4,28,13135,-367780
64,3,3,28,8895,-249060
54,3,3,28,6345,-177660
44,3,3,28,6369,-178332
34,3,3,28,6269,-175532
24,3,3,28,7355,-205940
14,3,3,28,8506,-238168
64,2,3,28,7632,-213696
54,2,3,28,7601,-212828
44,2,3,28,7270,-203560
34,2,3,28,7721,-216188
24,2,3,28,7882,-220696
14,2,3,28,7698,-215544
64,1,3,28,11197,-313516
54,1,3,28,11448,-320544
54,1,3,28,11914,-333592
34,1,3,28,11714,-327992
24,1,3,28,11317,-316876
14,1,3,28,11221,-314188
64,3,2,28,8094,-226632
54,3,2,28,6867,-192276
44,3,2,28,7618,-213304
34,3,2,28,7139,-199892
24,3,2,28,6114,-171192
14,3,2,28,5414,-151592
64,2,2,28,9151,-256228
54,2,2,28,7454,-208712
44,2,2,28,7740,-216720
34,2,2,28,6852,-191856
24,2,2,28,7712,-215936
14,2,2,28,7540,-211120
64,1,2,28,11087,-310436
54,1,2,28,11756,-329168
44,1,2,28,11471,-321188
34,1,2,28,11147,-312116
24,1,2,28,11411,-319508
14,1,2,28,11929,-334012
64,3,1,28,7480,-209440
54,3,1,28,6802,-190456
44,3,1,28,7234,-202552
34,3,1,28,6042,-169176
24,3,1,28,6548,-183344
14,3,1,28,6590,-184520
64,2,1,28,7938,-222264
54,2,1,28,7229,-202412
44,2,1,28,8637,-241836
34,2,1,28,7583,-212324
24,2,1,28,7422,-207816
14,2,1,28,6933,-194124
64,1,1,28,11919,-333732
54,1,1,28,10529,-294812
44,1,1,28,11865,-332220
34,1,1,28,12944,-362432
24,1,1,28,11258,-315224
14,1,1,28,11428,-319984
64,3,16,27,8405,-226935
54,3,16,27,9181,-247887
44,3,16,27,8240,-222480
34,3,16,27,7637,-206199
24,3,16,27,7952,-214704
14,3,16,27,8286,-223722
64,2,16,27,9713,-262251
54,2,16,27,9249,-249723
44,2,16,27,10140,-273780
34,2,16,27,10322,-278694
24,2,16,27,8849,-238923
14,2,16,27,8386,-226422
64,1,16,27,13973,-377271
54,1,16,27,14484,-391068
44,1,16,27,13828,-373356
34,1,16,27,14360,-387720
24,1,16,27,13438,-362826
14,1,16,27,13426,-362502
64,3,15,27,7409,-200043
54,3,15,27,8517,-229959
44,3,15,27,7840,-211680
34,3,15,27,7149,-193023
24,3,15,27,7986,-215622
14,3,15,27,6984,-188568
64,2,15,27,8854,-239058
54,2,15,27,8861,-239247
44,2,15,27,8492,-229284
34,2,15,27,8952,-241704
24,2,15,27,8657,-233739
14,2,15,27,8522,-230094
64,1,15,27,13689,-369603
54,1,15,27,14060,-379620
44,1,15,27,13679,-369333
34,1,15,27,13556,-366012
24,1,15,27,13327,-359829
14,1,15,27,13442,-362934
64,3,14,27,9088,-245376
54,3,14,27,7952,-214704
44,3,14,27,7628,-205956
34,3,14,27,6972,-188244
24,3,14,27,6477,-174879
14,3,14,27,7465,-201555
64,2,14,27,8619,-232713
54,2,14,27,8902,-240354
44,2,14,27,9941,-268407
34,2,14,27,9106,-245862
24,2,14,27,8424,-227448
14,2,14,27,8362,-225774
64,1,14,27,14373,-388071
54,1,14,27,13733,-370791
44,1,14,27,13433,-362691
34,1,14,27,13876,-374652
24,1,14,27,13380,-361260
14,1,14,27,13317,-359559
64,3,13,27,7689,-207603
54,3,13,27,7386,-199422
44,3,13,27,6807,-183789
34,3,13,27,6920,-186840
24,3,13,27,7508,-202716
14,3,13,27,8610,-232470
14,3,13,27,6833,-184491
54,2,13,27,8877,-239679
44,2,13,27,8889,-240003
34,2,13,27,8889,-240003
24,2,13,27,8100,-218700
14,2,13,27,8854,-239058
64,1,13,27,13053,-352431
54,1,13,27,13026,-351702
44,1,13,27,13315,-359505
34,1,13,27,13087,-353349
24,1,13,27,12915,-348705
14,1,13,27,13033,-351891
64,3,12,27,6964,-188028
54,3,12,27,7383,-199341
44,3,12,27,6847,-184869
34,3,12,27,6728,-181656
24,3,12,27,6674,-180198
14,3,12,27,7104,-191808
64,2,12,27,8496,-229392
54,2,12,27,8338,-225126
44,2,12,27,8025,-216675
34,2,12,27,8106,-218862
24,2,12,27,8288,-223776
14,2,12,27,8841,-238707
64,1,12,27,13036,-351972
54,1,12,27,12909,-348543
44,1,12,27,13752,-371304
34,1,12,27,13006,-351162
24,1,12,27,13002,-351054
14,1,12,27,13535,-365445
64,3,11,27,7303,-197181
54,3,11,27,6891,-186057
44,3,11,27,6980,-188460
34,3,11,27,7131,-192537
24,3,11,27,6170,-166590
14,3,11,27,6443,-173961
64,2,11,27,8041,-217107
54,2,11,27,8665,-233955
44,2,11,27,8133,-219591
34,2,11,27,8237,-222399
24,2,11,27,8139,-219753
14,2,11,27,8237,-222399
64,1,11,27,13225,-357075
54,1,11,27,12761,-344547
44,1,11,27,13023,-351621
34,1,11,27,12808,-345816
24,1,11,27,13173,-355671
14,1,11,27,13516,-364932
64,3,10,27,6492,-175284
54,3,10,27,7107,-191889
44,3,10,27,6798,-183546
34,3,10,27,7501,-202527
24,3,10,27,6723,-181521
14,3,10,27,7112,-192024
64,2,10,27,7972,-215244
54,2,10,27,8647,-233469
44,2,10,27,8849,-238923
34,2,10,27,7840,-211680
24,2,10,27,8047,-217269
14,2,10,27,8307,-224289
64,1,10,27,13258,-357966
54,1,10,27,12782,-345114
44,1,10,27,13028,-351756
34,1,10,27,12772,-344844
24,1,10,27,13388,-361476
14,1,10,27,13185,-355995
64,3,9,27,6234,-168318
54,3,9,27,6445,-174015
44,3,9,27,7229,-195183
34,3,9,27,6370,-171990
24,3,9,27,6605,-178335
14,3,9,27,6362,-171774
64,2,9,27,8173,-220671
54,2,9,27,8173,-220671
44,2,9,27,8219,-221913
34,2,9,27,8388,-226476
24,2,9,27,7690,-207630
14,2,9,27,8033,-216891
64,1,9,27,12673,-342171
54,1,9,27,12662,-341874
44,1,9,27,13281,-358587
34,1,9,27,13030,-351810
24,1,9,27,12412,-335124
14,1,9,27,12534,-338418
64,3,8,27,6357,-171639
54,3,8,27,6298,-170046
44,3,8,27,6922,-186894
34,3,8,27,6012,-162324
24,3,8,27,7096,-191592
14,3,8,27,6273,-169371
64,2,8,27,7797,-210519
54,2,8,27,8096,-218592
44,2,8,27,7653,-206631
34,2,8,27,8034,-216918
24,2,8,27,7612,-205524
14,2,8,27,7745,-209115
64,1,8,27,12351,-333477
54,1,8,27,12021,-324567
44,1,8,27,12383,-334341
34,1,8,27,12784,-345168
34,1,8,27,11756,-317412
14,1,8,27,11779,-318033
64,3,7,27,5765,-155655
54,3,7,27,6763,-182601
44,3,7,27,5857,-158139
34,3,7,27,6011,-162297
24,3,7,27,6422,-173394
14,3,7,27,7903,-213381
64,2,7,27,7245,-195615
54,2,7,27,8052,-217404
44,2,7,27,7715,-208305
34,2,7,27,7462,-201474
24,2,7,27,7411,-200097
14,2,7,27,7583,-204741
64,1,7,27,12771,-344817
54,1,7,27,11839,-319653
44,1,7,27,12796,-345492
34,1,7,27,12370,-333990
24,1,7,27,11856,-320112
14,1,7,27,11872,-320544
64,3,6,27,5633,-152091
54,3,6,27,5960,-160920
44,3,6,27,6103,-164781
34,3,6,27,6169,-166563
24,3,6,27,6405,-172935
14,3,6,27,5640,-152280
64,2,6,27,6855,-185085
54,2,6,27,7675,-207225
44,2,6,27,7173,-193671
34,2,6,27,7482,-202014
24,2,6,27,7566,-204282
14,2,6,27,7078,-191106
64,1,6,27,11572,-312444
54,1,6,27,11583,-312741
44,1,6,27,11392,-307584
34,1,6,27,11579,-312633
24,1,6,27,12070,-325890
14,1,6,27,12358,-333666
64,3,5,27,6770,-182790
54,3,5,27,6383,-172341
44,3,5,27,6323,-170721
34,3,5,27,6507,-175689
24,3,5,27,5796,-156492
14,3,5,27,5817,-157059
64,2,5,27,6835,-184545
54,2,5,27,7824,-211248
44,2,5,27,7614,-205578
34,2,5,27,7601,-205227
24,2,5,27,7921,-213867
14,2,5,27,6995,-188865
64,1,5,27,11143,-300861
54,1,5,27,11383,-307341
44,1,5,27,11192,-302184
34,1,5,27,11323,-305721
24,1,5,27,11838,-319626
14,1,5,27,11774,-317898
64,3,4,27,5727,-154629
54,3,4,27,5632,-152064
44,3,4,27,5560,-150120
34,3,4,27,6488,-175176
24,3,4,27,6200,-167400
14,3,4,27,6479,-174933
64,2,4,27,6884,-185868
54,2,4,27,7918,-213786
44,2,4,27,7337,-198099
34,2,4,27,7715,-208305
24,2,4,27,7535,-203445
14,2,4,27,7473,-201771
64,1,4,27,11360,-306720
54,1,4,27,11222,-302994
44,1,4,27,10892,-294084
34,1,4,27,11139,-300753
24,1,4,27,11285,-304695
14,1,4,27,12143,-327861
64,3,3,27,7606,-205362
54,3,3,27,5611,-151497
44,3,3,27,5786,-156222
34,3,3,27,5512,-148824
24,3,3,27,6551,-176877
14,3,3,27,5918,-159786
64,2,3,27,7016,-189432
54,2,3,27,6303,-170181
44,2,3,27,7088,-191376
34,2,3,27,7735,-208845
24,2,3,27,7565,-204255
14,2,3,27,7317,-197559
64,1,3,27,10829,-292383
54,1,3,27,10982,-296514
44,1,3,27,11066,-298782
34,1,3,27,11488,-310176
24,1,3,27,11988,-323676
14,1,3,27,11136,-300672
64,3,2,27,5919,-159813
54,3,2,27,6682,-180414
44,3,2,27,5879,-158733
34,3,2,27,5908,-159516
24,3,2,27,5844,-157788
14,3,2,27,6354,-171558
64,2,2,27,6640,-179280
54,2,2,27,6529,-176283
54,2,2,27,8185,-220995
34,2,2,27,7459,-201393
24,2,2,27,6888,-185976
14,2,2,27,7676,-207252
64,1,2,27,11500,-310500
54,1,2,27,11363,-306801
44,1,2,27,11357,-306639
34,1,2,27,11503,-310581
24,1,2,27,10938,-295326
14,1,2,27,11021,-297567
64,3,1,27,6413,-173151
54,3,1,27,5497,-148419
44,3,1,27,6692,-180684
34,3,1,27,6369,-171963
24,3,1,27,6039,-163053
14,3,1,27,6508,-175716
64,2,1,27,7500,-202500
54,2,1,27,7232,-195264
44,2,1,27,7616,-205632
34,2,1,27,8089,-218403
24,2,1,27,6893,-186111
14,2,1,27,6783,-183141
64,1,1,27,11236,-303372
54,1,1,27,11245,-303615
44,1,1,27,11164,-301428
34,1,1,27,11314,-305478
24,1,1,27,11054,-298458
14,1,1,27,11592,-312984
64,3,16,26,8309,-216034
54,3,16,26,7867,-204542
44,3,16,26,8197,-213122
34,3,16,26,7880,-204880
24,3,16,26,7875,-204750
14,3,16,26,7803,-202878
64,2,16,26,9155,-238030
54,2,16,26,9229,-239954
44,2,16,26,9285,-241410
34,2,16,26,8661,-225186
24,2,16,26,8925,-232050
14,2,16,26,9112,-236912
64,1,16,26,13909,-361634
54,1,16,26,14135,-367510
44,1,16,26,14021,-364546
34,1,16,26,13819,-359294
24,1,16,26,15659,-407134
14,1,16,26,14223,-369798
64,3,15,26,8063,-209638
54,3,15,26,7638,-198588
44,3,15,26,8025,-208650
34,3,15,26,7418,-192868
24,3,15,26,7070,-183820
14,3,15,26,7283,-189358
64,2,15,26,9023,-234598
54,2,15,26,9217,-239642
44,2,15,26,9558,-248508
34,2,15,26,9683,-251758
24,2,15,26,10272,-267072
14,2,15,26,10538,-273988
64,1,15,26,13682,-355732
54,1,15,26,14040,-365040
44,1,15,26,14008,-364208
34,1,15,26,14304,-371904
24,1,15,26,13731,-357006
14,1,15,26,13471,-350246
64,3,14,26,7655,-199030
54,3,14,26,9236,-240136
44,3,14,26,7178,-186628
34,3,14,26,7105,-184730
24,3,14,26,6886,-179036
14,3,14,26,7025,-182650
64,2,14,26,8724,-226824
54,2,14,26,9108,-236808
44,2,14,26,8589,-223314
34,2,14,26,9646,-250796
24,2,14,26,9293,-241618
14,2,14,26,8971,-233246
64,1,14,26,13685,-355810
54,1,14,26,13602,-353652
44,1,14,26,13259,-344734
34,1,14,26,13809,-359034
24,1,14,26,13546,-352196
14,1,14,26,14329,-372554
64,3,13,26,6815,-177190
54,3,13,26,7375,-191750
44,3,13,26,6808,-177008
34,3,13,26,7135,-185510
24,3,13,26,7050,-183300
14,3,13,26,7134,-185484
64,2,13,26,8752,-227552
54,2,13,26,8999,-233974
44,2,13,26,9083,-236158
34,2,13,26,9086,-236236
24,2,13,26,8422,-218972
14,2,13,26,8534,-221884
64,1,13,26,13374,-347724
54,1,13,26,13280,-345280
44,1,13,26,13564,-352664
34,1,13,26,13287,-345462
24,1,13,26,13672,-355472
14,1,13,26,13732,-357032
14,1,13,26,13392,-348192
54,3,12,26,6924,-180024
44,3,12,26,7026,-182676
34,3,12,26,6958,-180908
24,3,12,26,6962,-181012
14,3,12,26,7052,-183352
64,2,12,26,8585,-223210
54,2,12,26,9491,-246766
44,2,12,26,8614,-223964
34,2,12,26,8502,-221052
24,2,12,26,8334,-216684
14,2,12,26,8081,-210106
64,1,12,26,13391,-348166
54,1,12,26,13266,-344916
44,1,12,26,13647,-354822
34,1,12,26,13071,-339846
24,1,12,26,12974,-337324
14,1,12,26,13216,-343616
64,3,11,26,6688,-173888
54,3,11,26,6991,-181766
44,3,11,26,6731,-175006
34,3,11,26,6498,-168948
24,3,11,26,6932,-180232
14,3,11,26,6324,-164424
64,2,11,26,8388,-218088
54,2,11,26,9172,-238472
44,2,11,26,8043,-209118
34,2,11,26,8298,-215748
24,2,11,26,8147,-211822
14,2,11,26,8165,-212290
64,1,11,26,12948,-336648
54,1,11,26,13002,-338052
44,1,11,26,13052,-339352
34,1,11,26,13955,-362830
24,1,11,26,13234,-344084
14,1,11,26,13275,-345150
64,3,10,26,6763,-175838
54,3,10,26,6961,-180986
44,3,10,26,6498,-168948
34,3,10,26,7186,-186836
24,3,10,26,6633,-172458
14,3,10,26,6650,-172900
64,2,10,26,8008,-208208
54,2,10,26,8148,-211848
44,2,10,26,7977,-207402
34,2,10,26,8246,-214396
24,2,10,26,8265,-214890
14,2,10,26,8254,-214604
64,1,10,26,12719,-330694
54,1,10,26,12668,-329368
44,1,10,26,12630,-328380
34,1,10,26,12638,-328588
24,1,10,26,12765,-331890
14,1,10,26,12921,-335946
64,3,9,26,6296,-163696
54,3,9,26,6533,-169858
44,3,9,26,6413,-166738
34,3,9,26,6426,-167076
24,3,9,26,6853,-178178
14,3,9,26,6176,-160576
64,2,9,26,7847,-204022
54,2,9,26,8677,-225602
